Removed Member From Class: ClassName=POWER Member=C22
Removed Member From Class: ClassName=POWER Member=C24
Removed Member From Class: ClassName=POWER Member=C26
Removed Member From Class: ClassName=SAMA7D65_PMIC Member=C38
Removed Member From Class: ClassName=SAMA7D65_MPU Member=C98
Removed Member From Class: ClassName=SAMA7D65_MPU Member=C100
Removed Member From Class: ClassName=EEPROM Member=C165
Removed Member From Class: ClassName=eMMC Member=C165
Removed Member From Class: ClassName=SAMA7D65_DDR3L Member=C165
Removed Member From Class: ClassName=SDCARD Member=C165
Removed Member From Class: ClassName=TEMP Member=C165
Removed Member From Class: ClassName=DEBUG_CONSOLE Member=C167
Removed Member From Class: ClassName=RTC Member=C167
Removed Member From Class: ClassName=TEMP Member=C167
Removed Member From Class: ClassName=LVDS Member=C176
Removed Member From Class: ClassName=CAN_PHY Member=C179
Removed Member From Class: ClassName=CAN_PHY Member=C181
Removed Member From Class: ClassName=CAN_PHY Member=C182
Removed Member From Class: ClassName=POWER Member=D8
Removed Member From Class: ClassName=DEBUG_CONSOLE Member=D9
Removed Member From Class: ClassName=POWER Member=R15
Removed Member From Class: ClassName=CONNECTOR_INTERFACE Member=R46
Removed Member From Class: ClassName=CONNECTOR_INTERFACE Member=R48
Removed Member From Class: ClassName=SAMA7D65_MPU Member=R64
Removed Member From Class: ClassName=SAMA7D65_PMIC Member=R64
Removed Member From Class: ClassName=CONNECTOR_INTERFACE Member=R66
Removed Member From Class: ClassName=SAMA7D65_MPU Member=R66
Removed Member From Class: ClassName=SAMA7D65_PMIC Member=R66
Removed Member From Class: ClassName=SAMA7D65_MPU Member=R68
Removed Member From Class: ClassName=SAMA7D65_MPU Member=R70
Removed Member From Class: ClassName=SAMA7D65_MPU Member=R72
Removed Member From Class: ClassName=SAMA7D65_MPU Member=R74
Removed Member From Class: ClassName=SAMA7D65_MPU Member=R76
Removed Member From Class: ClassName=SAMA7D65_PMIC Member=R76
Removed Member From Class: ClassName=SAMA7D65_MPU Member=R78
Removed Member From Class: ClassName=SAMA7D65_PIO Member=R162
Removed Member From Class: ClassName=SAMA7D65_PIO Member=R164
Removed Member From Class: ClassName=SAMA7D65_PIO Member=R166
Removed Member From Class: ClassName=SAMA7D65_PIO Member=R169
Removed Member From Class: ClassName=SAMA7D65_PIO Member=R176
Removed Member From Class: ClassName=DEBUG_CONSOLE Member=R208
Removed Member From Class: ClassName=RTC Member=R208
Removed Member From Class: ClassName=TEMP Member=R208
Removed Member From Class: ClassName=WATCHDOG Member=R208
Removed Member From Class: ClassName=DEBUG_CONSOLE Member=R209
Removed Member From Class: ClassName=RTC Member=R209
Removed Member From Class: ClassName=TEMP Member=R209
Removed Member From Class: ClassName=WATCHDOG Member=R209
Removed Member From Class: ClassName=CAN_PHY Member=R224
Removed Member From Class: ClassName=CAN_PHY Member=R226
Removed Member From Class: ClassName=BUTTON_LED Member=R229
Removed Member From Class: ClassName=CAN_PHY Member=R229
Removed Member From Class: ClassName=BUTTON_LED Member=R230
Removed Member From Class: ClassName=BUTTON_LED Member=R231
Removed Member From Class: ClassName=CAN_PHY Member=R231
Removed Member From Class: ClassName=CAN_PHY Member=R233
Removed Member From Class: ClassName=RS485 Member=R233
Removed Member From Class: ClassName=CAN_PHY Member=R234
Removed Member From Class: ClassName=RS485 Member=R234
Added Component: Designator=J13(Header_254P_8x1)
Added Pin To Net: NetName=3V3 Pin=J13-2
Added Pin To Net: NetName=GND Pin=J13-3
Added Pin To Net: NetName=JTAG_TDI_PC25 Pin=J13-4
Added Pin To Net: NetName=JTAG_TCK_PC23 Pin=J13-5
Added Pin To Net: NetName=JTAG_NTRST_PC22 Pin=J13-6
Added Pin To Net: NetName=JTAG_TDO_PC26 Pin=J13-7
Added Pin To Net: NetName=JTAG_TMS_PC24 Pin=J13-8
Add Pin To Net: Unknown Pin: Pin U23-13
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component C76 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component C80 18pF/10V
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component C82 18pF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C83 4.7uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C84 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C85 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C86 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C87 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C88 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C89 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C90 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C91 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C92 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C93 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C94 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C95 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C96 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C97 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C99 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C105 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C106 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C107 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C108 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C109 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C110 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C111 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C112 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C113 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C114 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C115 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C116 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C117 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C118 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C120 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C121 4.7uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C122 0.1uF/10V
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component C123 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C125 4.7uF/10V
Added Member To Class: ClassName=eMMC Member=Component C126 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C127 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C128 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C129 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C130 4.7uF/10V
Added Member To Class: ClassName=eMMC Member=Component C131 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C132 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C133 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C134 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C135 1uF/20V
Added Member To Class: ClassName=eMMC Member=Component C136 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C137 4.7uF/10V
Added Member To Class: ClassName=eMMC Member=Component C138 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C139 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C140 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C141 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C142 4.7uF/10V
Added Member To Class: ClassName=eMMC Member=Component C143 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C144 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C145 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C146 0.1uF/10V
Added Member To Class: ClassName=eMMC Member=Component C147 1uF/20V
Added Member To Class: ClassName=eMMC Member=Component C148 0.1uF/10V
Added Member To Class: ClassName=SDCARD Member=Component C149 0.1uF/10V
Added Member To Class: ClassName=SDCARD Member=Component C150 0.1uF/10V
Added Member To Class: ClassName=SDCARD Member=Component C151 1uF/20V
Added Member To Class: ClassName=SDCARD Member=Component C152 1uF/20V
Added Member To Class: ClassName=EEPROM Member=Component C153 0.1uF/10V
Added Member To Class: ClassName=EEPROM Member=Component C154 0.1uF/10V
Added Member To Class: ClassName=DEBUG_CONSOLE Member=Component C155 0.1uF/10V
Added Member To Class: ClassName=TEMP Member=Component C156 1uF/20V
Added Member To Class: ClassName=TEMP Member=Component C157 1uF/20V
Added Member To Class: ClassName=TEMP Member=Component C158 1uF/20V
Added Member To Class: ClassName=TEMP Member=Component C159 1uF/20V
Added Member To Class: ClassName=TEMP Member=Component C160 1uF/20V
Added Member To Class: ClassName=TEMP Member=Component C161 1uF/20V
Added Member To Class: ClassName=RTC Member=Component C162 0.1uF/10V
Added Member To Class: ClassName=RTC Member=Component C163 0.1uF/10V
Added Member To Class: ClassName=WATCHDOG Member=Component C164 1uF/20V
Added Member To Class: ClassName=LVDS Member=Component C166 1uF/20V
Added Member To Class: ClassName=LVDS Member=Component C168 1uF/20V
Added Member To Class: ClassName=LVDS Member=Component C169 10uF/20V
Added Member To Class: ClassName=LVDS Member=Component C170 1uF/20V
Added Member To Class: ClassName=LVDS Member=Component C172 1uF/20V
Added Member To Class: ClassName=CAN_PHY Member=Component C173 0.1uF/10V
Added Member To Class: ClassName=CAN_PHY Member=Component C174 0.1uF/10V
Added Member To Class: ClassName=CAN_PHY Member=Component C175 0.1uF/10V
Added Member To Class: ClassName=CAN_PHY Member=Component C177 0.1uF/10V
Added Member To Class: ClassName=CAN_PHY Member=Component C178 0.1uF/10V
Added Member To Class: ClassName=POWER Member=Component D2 SS54
Added Member To Class: ClassName=POWER Member=Component D5 LTST-C281KGKT
Added Member To Class: ClassName=POWER Member=Component D6 LTST-C281KGKT
Added Member To Class: ClassName=DEBUG_CONSOLE Member=Component D7 LTST-C281TBKT
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component J6 ESQ-126-14-G-D
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component J8 5040500991
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component J9 FSI-110-03-G-D-AD
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component J11 TLE-110-01-G-DV-A-TR
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component J12 HEADER 4x1
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component J13 Header 8x1
Added Member To Class: ClassName=SDCARD Member=Component J14 Molex_1051620001
Added Member To Class: ClassName=POWER Member=Component R12 1k
Added Member To Class: ClassName=POWER Member=Component R13 1k
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R14 0R
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R16 0R
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R18 0R
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R20 0R
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R22 0R
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R24 0R
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R26 0R
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R28 0R
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R30 0R
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R31 DNP/0R
Added Member To Class: ClassName=CONNECTOR_INTERFACE Member=Component R32 DNP/0R
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R33 0R
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R34 0R
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R35 1k
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R36 4.7k
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R37 4.7k
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R38 100k
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R39 10k
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R40 10k
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R41 10k
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R42 10k
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R43 0R
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R44 10k
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R45 10k
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R47 Shunt 4 Pin
Added Member To Class: ClassName=SAMA7D65_PMIC Member=Component R49 Shunt 4 Pin
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R50 10k
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R51 10k
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R52 5.62k
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R53 DNP/10k
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R54 10k
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R55 16.9k
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R56 16.9k
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R57 20k
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R58 16.9k
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R59 1k
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R61 1M 1%
Added Member To Class: ClassName=SAMA7D65_MPU Member=Component R62 1M 1%
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R63 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R65 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R67 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R69 4.7k
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R71 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R73 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R75 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R77 4.7k
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R79 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R80 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R81 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R83 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R84 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R85 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R87 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R89 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R91 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R93 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R94 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R96 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R97 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R100 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R101 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R102 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R103 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R104 4.7k
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R105 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R107 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R108 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R109 4.7k
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R110 4.7k
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R111 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R113 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R114 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R116 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R118 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R120 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R125 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R129 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R132 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R133 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R134 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R135 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R136 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R137 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R138 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R140 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R141 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R143 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R144 4.7k
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R145 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R147 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R148 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R149 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R150 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R151 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R152 4.7k
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R154 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R155 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R156 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R158 22R
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R159 10k
Added Member To Class: ClassName=SAMA7D65_PIO Member=Component R161 22R
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component R163 240R
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component R165 1k
Added Member To Class: ClassName=SAMA7D65_DDR3L Member=Component R166 240R
Added Member To Class: ClassName=eMMC Member=Component R167 10k
Added Member To Class: ClassName=eMMC Member=Component R168 10k
Added Member To Class: ClassName=eMMC Member=Component R170 10k
Added Member To Class: ClassName=eMMC Member=Component R171 10k
Added Member To Class: ClassName=eMMC Member=Component R172 10k
Added Member To Class: ClassName=eMMC Member=Component R173 10k
Added Member To Class: ClassName=eMMC Member=Component R174 10k
Added Member To Class: ClassName=eMMC Member=Component R175 10k
Added Member To Class: ClassName=eMMC Member=Component R177 10k
Added Member To Class: ClassName=eMMC Member=Component R178 10k
Added Member To Class: ClassName=eMMC Member=Component R179 10k
Added Member To Class: ClassName=eMMC Member=Component R180 10k
Added Member To Class: ClassName=eMMC Member=Component R181 10k
Added Member To Class: ClassName=eMMC Member=Component R182 10k
Added Member To Class: ClassName=eMMC Member=Component R183 10k
Added Member To Class: ClassName=eMMC Member=Component R184 10k
Added Member To Class: ClassName=SDCARD Member=Component R185 DNP/10k
Added Member To Class: ClassName=SDCARD Member=Component R186 DNP/10k
Added Member To Class: ClassName=SDCARD Member=Component R187 DNP/10k
Added Member To Class: ClassName=SDCARD Member=Component R188 DNP/10k
Added Member To Class: ClassName=SDCARD Member=Component R189 DNP/10k
Added Member To Class: ClassName=SDCARD Member=Component R190 DNP/10k
